date_of_dissection,dissector,host_species,lot_number,fish_number,date_of_collection,year,TL_mm,location_of_collection,lat,long,site_number,lat_updated,long_updated,C_mariae_total_updated,C_mariae_total,C_mariae_lips,C_mariae_body,C_mariae_throat,C_mariae_head,notes
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,37,6.23,1963,96,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,38,6.23,1963,64,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,39,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,40,6.23,1963,78,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,41,6.23,1963,95,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,42,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,43,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,44,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,45,6.23,1963,96,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,46,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,47,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,48,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,49,6.23,1963,84,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,50,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,51,6.23,1963,84,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,52,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,53,6.23,1963,82,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,54,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,55,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,56,6.23,1963,60,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,57,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,58,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,59,6.23,1963,100,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,60,6.23,1963,54,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,61,6.23,1963,45,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,62,6.23,1963,53,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,63,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,64,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,65,6.23,1963,59,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,66,6.23,1963,102,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,67,6.23,1963,60,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,68,6.23,1963,96,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,69,6.23,1963,53,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,70,6.23,1963,106,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,1,0,1,0,0,Specific Location: Limestone Point - Nematode found inbetween the fin rays of the dorsal fin
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,71,6.23,1963,102,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,72,6.23,1963,102,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point - Unusual black dots throughout the entire body
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,73,6.23,1963,60,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,74,6.23,1963,86,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,75,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,76,6.23,1963,96,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,77,6.23,1963,86,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,78,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,79,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,80,6.23,1963,77,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,81,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,82,6.23,1963,81,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,83,6.23,1963,98,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,84,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,85,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,86,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,87,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,88,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,89,6.23,1963,99,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,90,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,91,6.23,1963,62,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,92,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,93,6.23,1963,106,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,94,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,95,6.23,1963,53,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,96,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,97,6.23,1963,54,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,98,6.23,1963,78,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,99,6.23,1963,101,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point - Unusual black dots on the posterior half of the body
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,100,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,101,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,102,6.23,1963,87,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,103,6.23,1963,67,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,104,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,105,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,106,6.23,1963,58,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,107,6.23,1963,62,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,108,6.23,1963,94,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,109,6.23,1963,95,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,110,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,111,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,112,6.23,1963,65,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,113,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,114,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,115,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,116,6.23,1963,95,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,117,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,118,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,119,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,120,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,121,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,122,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,123,6.23,1963,81,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,124,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,125,6.23,1963,74,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,126,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,127,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,128,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,129,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,130,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,131,6.23,1963,99,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,132,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,133,6.23,1963,111,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,134,6.23,1963,84,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,135,6.23,1963,99,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,136,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,137,6.23,1963,98,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,138,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,139,6.23,1963,108,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,140,6.23,1963,91,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,141,6.23,1963,87,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,142,6.23,1963,79,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
12.10.2018,Kara B. Skaw,Anoplarchus purpurescens,17436,143,6.23,1963,48,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,144,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,145,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,146,6.23,1963,73,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,147,6.23,1963,102,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,148,6.23,1963,82,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,149,6.23,1963,76,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,150,6.23,1963,72,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,151,6.23,1963,80,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,152,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,153,6.23,1963,68,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,154,6.23,1963,91,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,155,6.23,1963,71,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,156,6.23,1963,75,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,157,6.23,1963,109,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,158,6.23,1963,73,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,159,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,160,6.23,1963,64,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,161,6.23,1963,63,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,162,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,163,6.23,1963,70,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,164,6.23,1963,56,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,165,6.23,1963,69,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,9,0,9,0,0,"Specific Location: Limestone Point - Five nematodes located on the right side, and four nematodes located on the left side of the skin of the belly. Very small nematodes less than or equal to 1mm"
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,166,6.23,1963,66,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,167,6.23,1963,67,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,168,6.23,1963,78,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
1.10.2019,Kara B. Skaw,Anoplarchus purpurescens,17436,169,6.23,1963,82,San Juan Island,48.623401,-123.106555,8,48.623344,-123.107111,0.07412,0,0,0,0,0,Specific Location: Limestone Point
